;;;;;;;;;;;Population;;;;;;;;;;;;Fertility;;;;;;;Mortality;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Migration;
7213;Estimates;Asia;;935;;;142;Region;1840;1980; 2.606.588 ; 2.632.327 ; 1.340.280 ; 1.292.047 ;83,9;103,7;19,8; 52.306 ;19,9; 51.477 ;2,0;35,4; 78.909 ; 10.219 ; 30,0 ; 3,9 ; 1,6 ; 27,7 ; 107 ; 26.602 ; 14.124 ; 12.479 ; 10,1 ; 59,5 ; 57,9 ; 61,1 ; 53,7 ; 52,0 ; 55,6 ; 12,9 ; 11,9 ; 13,9 ; 5,8 ; 5,3 ; 6,1 ; 6.675 ; 85,1 ; 74.070 ; 9.306 ; 120 ; 201 ; 206 ; 195 ; 343 ; 370 ; 315 ; 129 ; 142 ; 114 ; 237 ; 267 ; 205 ;-829,6 ;-0,3 
7214;Estimates;Asia;;935;;;142;Region;1840;1981; 2.658.065 ; 2.684.688 ; 1.367.023 ; 1.317.665 ;85,6;103,7;19,9; 53.991 ;20,1; 53.246 ;2,0;35,0; 80.628 ; 10.793 ; 30,0 ; 3,9 ; 1,6 ; 27,6 ; 107 ; 26.637 ; 14.193 ; 12.445 ; 9,9 ; 60,0 ; 58,3 ; 61,7 ; 54,0 ; 52,2 ; 55,9 ; 13,0 ; 12,0 ; 14,0 ; 5,8 ; 5,3 ; 6,2 ; 6.633 ; 82,7 ; 75.812 ; 9.192 ; 116 ; 195 ; 202 ; 188 ; 336 ; 364 ; 306 ; 126 ; 141 ; 110 ; 232 ; 264 ; 199 ;-745,2 ;-0,3 
7215;Estimates;Asia;;935;;;142;Region;1840;1982; 2.711.311 ; 2.739.366 ; 1.394.913 ; 1.344.453 ;87,3;103,8;20,0; 56.575 ;20,7; 56.110 ;2,0;33,8; 83.313 ; 11.494 ; 30,4 ; 3,9 ; 1,6 ; 27,5 ; 107 ; 26.738 ; 14.282 ; 12.456 ; 9,8 ; 60,5 ; 58,8 ; 62,3 ; 54,2 ; 52,4 ; 56,2 ; 13,1 ; 12,0 ; 14,1 ; 5,9 ; 5,3 ; 6,3 ; 6.620 ; 80,1 ; 78.481 ; 9.126 ; 112 ; 190 ; 197 ; 182 ; 329 ; 357 ; 298 ; 123 ; 138 ; 106 ; 228 ; 260 ; 193 ;-464,5 ;-0,2 
7216;Estimates;Asia;;935;;;142;Region;1840;1983; 2.767.421 ; 2.794.764 ; 1.423.077 ; 1.371.687 ;89,1;103,7;20,1; 54.761 ;19,6; 54.686 ;2,0;35,4; 81.378 ; 11.621 ; 29,1 ; 3,7 ; 1,5 ; 27,4 ; 107 ; 26.617 ; 14.229 ; 12.388 ; 9,5 ; 60,9 ; 59,2 ; 62,8 ; 54,5 ; 52,6 ; 56,6 ; 13,2 ; 12,1 ; 14,3 ; 5,9 ; 5,3 ; 6,3 ; 6.448 ; 78,9 ; 76.725 ; 8.893 ; 110 ; 184 ; 191 ; 177 ; 321 ; 350 ; 290 ; 119 ; 134 ; 102 ; 222 ; 255 ; 187 ;-74,4 ;-0,0 
7217;Estimates;Asia;;935;;;142;Region;1840;1984; 2.822.107 ; 2.850.199 ; 1.451.218 ; 1.398.981 ;90,9;103,7;20,4; 56.696 ;19,9; 56.184 ;2,0;35,2; 83.361 ; 11.882 ; 29,2 ; 3,6 ; 1,5 ; 27,3 ; 107 ; 26.664 ; 14.269 ; 12.396 ; 9,4 ; 61,4 ; 59,7 ; 63,3 ; 54,8 ; 52,9 ; 56,9 ; 13,3 ; 12,2 ; 14,4 ; 6,0 ; 5,3 ; 6,4 ; 6.396 ; 77,1 ; 78.696 ; 8.799 ; 107 ; 179 ; 186 ; 172 ; 314 ; 343 ; 283 ; 115 ; 131 ; 98 ; 217 ; 249 ; 182 ;-512,4 ;-0,2 
7218;Estimates;Asia;;935;;;142;Region;1840;1985; 2.878.291 ; 2.906.964 ; 1.480.025 ; 1.426.939 ;92,7;103,7;20,6; 58.109 ;20,0; 57.345 ;2,0;35,1; 84.852 ; 11.961 ; 29,2 ; 3,6 ; 1,5 ; 27,2 ; 107 ; 26.744 ; 14.330 ; 12.414 ; 9,2 ; 61,9 ; 60,1 ; 63,7 ; 55,1 ; 53,1 ; 57,2 ; 13,4 ; 12,2 ; 14,5 ; 6,0 ; 5,4 ; 6,5 ; 6.346 ; 75,0 ; 80.219 ; 8.693 ; 104 ; 174 ; 181 ; 167 ; 307 ; 336 ; 276 ; 112 ; 128 ; 95 ; 213 ; 245 ; 178 ;-763,2 ;-0,3 
7219;Estimates;Asia;;935;;;142;Region;1840;1986; 2.935.636 ; 2.965.641 ; 1.509.844 ; 1.455.798 ;94,6;103,7;20,9; 60.421 ;20,4; 60.009 ;2,0;34,2; 87.192 ; 11.965 ; 29,4 ; 3,6 ; 1,5 ; 27,1 ; 107 ; 26.770 ; 14.367 ; 12.403 ; 9,0 ; 62,4 ; 60,6 ; 64,3 ; 55,3 ; 53,3 ; 57,5 ; 13,5 ; 12,3 ; 14,6 ; 6,0 ; 5,4 ; 6,5 ; 6.307 ; 72,7 ; 82.560 ; 8.578 ; 100 ; 168 ; 175 ; 161 ; 300 ; 329 ; 269 ; 109 ; 124 ; 92 ; 208 ; 240 ; 173 ;-412,1 ;-0,1 
7220;Estimates;Asia;;935;;;142;Region;1840;1987; 2.995.646 ; 3.026.396 ; 1.540.759 ; 1.485.637 ;96,5;103,7;21,1; 61.954 ;20,5; 61.501 ;2,0;34,1; 88.785 ; 11.588 ; 29,3 ; 3,5 ; 1,5 ; 27,1 ; 107 ; 26.831 ; 14.423 ; 12.408 ; 8,9 ; 62,9 ; 61,0 ; 64,8 ; 55,6 ; 53,5 ; 57,7 ; 13,6 ; 12,4 ; 14,8 ; 6,1 ; 5,4 ; 6,6 ; 6.253 ; 70,6 ; 84.189 ; 8.469 ; 97 ; 163 ; 170 ; 156 ; 293 ; 322 ; 262 ; 106 ; 121 ; 90 ; 204 ; 236 ; 169 ;-453,0 ;-0,2 
7221;Estimates;Asia;;935;;;142;Region;1840;1988; 3.057.147 ; 3.087.409 ; 1.571.854 ; 1.515.555 ;98,4;103,7;21,3; 61.115 ;19,8; 60.524 ;2,0;35,4; 88.023 ; 11.826 ; 28,5 ; 3,4 ; 1,4 ; 27,0 ; 108 ; 26.908 ; 14.475 ; 12.433 ; 8,7 ; 63,2 ; 61,3 ; 65,2 ; 55,7 ; 53,7 ; 57,9 ; 13,7 ; 12,4 ; 14,9 ; 6,1 ; 5,4 ; 6,6 ; 6.109 ; 69,3 ; 83.548 ; 8.277 ; 95 ; 160 ; 167 ; 153 ; 288 ; 317 ; 257 ; 104 ; 119 ; 88 ; 200 ; 233 ; 166 ;-591,0 ;-0,2 
7222;Estimates;Asia;;935;;;142;Region;1840;1989; 3.117.671 ; 3.148.471 ; 1.603.068 ; 1.545.403 ;100,4;103,7;21,5; 62.161 ;19,7; 61.600 ;2,0;35,4; 89.065 ; 11.882 ; 28,3 ; 3,4 ; 1,4 ; 26,9 ; 108 ; 26.904 ; 14.463 ; 12.441 ; 8,5 ; 63,7 ; 61,8 ; 65,6 ; 56,0 ; 54,0 ; 58,2 ; 13,8 ; 12,5 ; 15,0 ; 6,2 ; 5,5 ; 6,7 ; 6.013 ; 67,6 ; 84.633 ; 8.125 ; 92 ; 155 ; 161 ; 149 ; 282 ; 310 ; 251 ; 101 ; 115 ; 85 ; 196 ; 228 ; 162 ;-561,2 ;-0,2 
7223;Estimates;Asia;;935;;;142;Region;1840;1990; 3.179.271 ; 3.209.883 ; 1.634.580 ; 1.575.303 ;102,3;103,8;21,8; 62.886 ;19,6; 61.224 ;1,9;36,3; 90.015 ; 11.417 ; 28,0 ; 3,3 ; 1,4 ; 26,8 ; 108 ; 27.129 ; 14.564 ; 12.564 ; 8,5 ; 64,0 ; 62,1 ; 65,9 ; 56,1 ; 54,1 ; 58,3 ; 13,9 ; 12,6 ; 15,0 ; 6,2 ; 5,5 ; 6,7 ; 5.920 ; 65,9 ; 85.641 ; 7.977 ; 89 ; 152 ; 158 ; 146 ; 277 ; 306 ; 247 ; 100 ; 114 ; 84 ; 194 ; 225 ; 160 ;-1.662,2 ;-0,5 
7224;Estimates;Asia;;935;;;142;Region;1840;1991; 3.240.494 ; 3.269.006 ; 1.664.941 ; 1.604.065 ;104,2;103,8;22,0; 57.828 ;17,7; 57.024 ;1,7;39,7; 84.848 ; 11.358 ; 26,0 ; 3,0 ; 1,3 ; 26,7 ; 108 ; 27.020 ; 14.503 ; 12.517 ; 8,3 ; 64,2 ; 62,4 ; 66,2 ; 56,4 ; 54,3 ; 58,5 ; 14,0 ; 12,7 ; 15,2 ; 6,3 ; 5,5 ; 6,8 ; 5.632 ; 65,7 ; 80.747 ; 7.648 ; 88 ; 150 ; 156 ; 144 ; 274 ; 302 ; 244 ; 98 ; 112 ; 83 ; 191 ; 221 ; 158 ;-803,7 ;-0,2 
7225;Estimates;Asia;;935;;;142;Region;1840;1992; 3.297.518 ; 3.325.623 ; 1.693.924 ; 1.631.699 ;106,0;103,8;22,3; 56.426 ;17,0; 56.209 ;1,7;41,0; 83.185 ; 11.210 ; 25,0 ; 2,9 ; 1,2 ; 26,6 ; 108 ; 26.758 ; 14.379 ; 12.379 ; 8,0 ; 64,7 ; 62,8 ; 66,7 ; 56,6 ; 54,6 ; 58,8 ; 14,1 ; 12,9 ; 15,3 ; 6,4 ; 5,6 ; 6,9 ; 5.380 ; 64,4 ; 79.240 ; 7.273 ; 86 ; 146 ; 152 ; 139 ; 267 ; 295 ; 237 ; 95 ; 109 ; 80 ; 186 ; 217 ; 154 ;-217,9 ;-0,1 
7226;Estimates;Asia;;935;;;142;Region;1840;1993; 3.353.727 ; 3.380.866 ; 1.722.203 ; 1.658.663 ;107,8;103,8;22,6; 55.571 ;16,4; 54.278 ;1,6;43,2; 82.282 ; 10.944 ; 24,3 ; 2,9 ; 1,2 ; 26,6 ; 109 ; 26.712 ; 14.383 ; 12.329 ; 7,9 ; 65,1 ; 63,2 ; 67,1 ; 56,8 ; 54,8 ; 59,0 ; 14,3 ; 13,0 ; 15,5 ; 6,4 ; 5,7 ; 7,0 ; 5.200 ; 63,1 ; 78.461 ; 7.000 ; 84 ; 142 ; 148 ; 136 ; 262 ; 291 ; 232 ; 93 ; 107 ; 78 ; 183 ; 214 ; 150 ;-1.292,5 ;-0,4 
7227;Estimates;Asia;;935;;;142;Region;1840;1994; 3.408.005 ; 3.434.525 ; 1.749.688 ; 1.684.837 ;109,5;103,8;22,9; 54.936 ;16,0; 53.040 ;1,5;44,9; 81.717 ; 10.818 ; 23,8 ; 2,8 ; 1,2 ; 26,6 ; 109 ; 26.782 ; 14.438 ; 12.344 ; 7,8 ; 65,4 ; 63,5 ; 67,4 ; 57,0 ; 54,9 ; 59,2 ; 14,4 ; 13,1 ; 15,6 ; 6,5 ; 5,7 ; 7,0 ; 5.042 ; 61,6 ; 78.005 ; 6.750 ; 82 ; 140 ; 146 ; 133 ; 259 ; 287 ; 228 ; 92 ; 107 ; 77 ; 181 ; 212 ; 148 ;-1.896,1 ;-0,6 
7228;Estimates;Asia;;935;;;142;Region;1840;1995; 3.461.045 ; 3.487.681 ; 1.776.897 ; 1.710.783 ;111,2;103,9;23,2; 54.241 ;15,6; 53.272 ;1,5;45,4; 81.108 ; 10.862 ; 23,3 ; 2,7 ; 1,2 ; 26,5 ; 109 ; 26.866 ; 14.506 ; 12.361 ; 7,7 ; 65,7 ; 63,8 ; 67,8 ; 57,2 ; 55,1 ; 59,4 ; 14,5 ; 13,2 ; 15,7 ; 6,6 ; 5,8 ; 7,1 ; 4.896 ; 60,3 ; 77.499 ; 6.532 ; 80 ; 137 ; 144 ; 131 ; 255 ; 284 ; 225 ; 91 ; 106 ; 76 ; 179 ; 211 ; 146 ;-969,4 ;-0,3 
7229;Estimates;Asia;;935;;;142;Region;1840;1996; 3.514.316 ; 3.540.730 ; 1.804.070 ; 1.736.660 ;112,9;103,9;23,5; 53.451 ;15,1; 52.827 ;1,5;46,5; 80.267 ; 10.513 ; 22,7 ; 2,7 ; 1,2 ; 26,5 ; 109 ; 26.816 ; 14.496 ; 12.321 ; 7,6 ; 66,1 ; 64,1 ; 68,2 ; 57,4 ; 55,3 ; 59,7 ; 14,7 ; 13,3 ; 15,9 ; 6,7 ; 5,9 ; 7,2 ; 4.720 ; 58,7 ; 76.782 ; 6.270 ; 78 ; 134 ; 141 ; 128 ; 250 ; 279 ; 220 ; 90 ; 105 ; 74 ; 177 ; 208 ; 143 ;-623,5 ;-0,2 
7230;Estimates;Asia;;935;;;142;Region;1840;1997; 3.567.144 ; 3.593.265 ; 1.830.964 ; 1.762.302 ;114,6;103,9;23,8; 52.766 ;14,7; 52.243 ;1,5;47,7; 79.627 ; 10.396 ; 22,2 ; 2,6 ; 1,1 ; 26,5 ; 109 ; 26.862 ; 14.533 ; 12.328 ; 7,5 ; 66,5 ; 64,5 ; 68,6 ; 57,6 ; 55,5 ; 59,9 ; 14,8 ; 13,5 ; 16,0 ; 6,8 ; 5,9 ; 7,3 ; 4.550 ; 57,1 ; 76.242 ; 6.022 ; 75 ; 131 ; 137 ; 125 ; 246 ; 274 ; 215 ; 89 ; 104 ; 73 ; 174 ; 205 ; 141 ;-522,4 ;-0,1 
7231;Estimates;Asia;;935;;;142;Region;1840;1998; 3.619.387 ; 3.645.256 ; 1.857.592 ; 1.787.664 ;116,2;103,9;24,1; 52.131 ;14,3; 51.738 ;1,4;48,8; 79.063 ; 10.476 ; 21,7 ; 2,6 ; 1,1 ; 26,5 ; 110 ; 26.932 ; 14.585 ; 12.347 ; 7,4 ; 66,8 ; 64,8 ; 68,9 ; 57,8 ; 55,6 ; 60,1 ; 14,9 ; 13,6 ; 16,1 ; 6,8 ; 6,0 ; 7,4 ; 4.386 ; 55,4 ; 75.773 ; 5.783 ; 73 ; 128 ; 134 ; 121 ; 241 ; 270 ; 210 ; 87 ; 103 ; 72 ; 171 ; 202 ; 138 ;-393,0 ;-0,1 
7232;Estimates;Asia;;935;;;142;Region;1840;1999; 3.671.125 ; 3.696.552 ; 1.883.900 ; 1.812.652 ;117,9;103,9;24,4; 51.711 ;14,0; 50.853 ;1,4;50,4; 78.786 ; 10.402 ; 21,3 ; 2,6 ; 1,1 ; 26,6 ; 110 ; 27.075 ; 14.662 ; 12.414 ; 7,3 ; 67,2 ; 65,2 ; 69,3 ; 57,9 ; 55,8 ; 60,2 ; 15,0 ; 13,7 ; 16,2 ; 6,8 ; 6,0 ; 7,4 ; 4.226 ; 53,6 ; 75.585 ; 5.548 ; 70 ; 125 ; 131 ; 118 ; 236 ; 265 ; 206 ; 86 ; 101 ; 71 ; 169 ; 200 ; 136 ;-858,1 ;-0,2 
7233;Estimates;Asia;;935;;;142;Region;1840;2000; 3.721.978 ; 3.747.780 ; 1.910.265 ; 1.837.515 ;119,5;104,0;24,7; 52.696 ;14,1; 51.604 ;1,4;50,3; 79.827 ; 10.430 ; 21,3 ; 2,6 ; 1,1 ; 26,6 ; 110 ; 27.130 ; 14.731 ; 12.399 ; 7,2 ; 67,6 ; 65,6 ; 69,8 ; 58,2 ; 56,0 ; 60,5 ; 15,1 ; 13,8 ; 16,3 ; 6,9 ; 6,1 ; 7,5 ; 4.102 ; 51,5 ; 76.681 ; 5.346 ; 67 ; 121 ; 127 ; 114 ; 231 ; 260 ; 200 ; 85 ; 100 ; 69 ; 166 ; 197 ; 132 ;-1.091,9 ;-0,3 
7234;Estimates;Asia;;935;;;142;Region;1840;2001; 3.773.582 ; 3.798.918 ; 1.936.606 ; 1.862.312 ;121,1;104,0;25,0; 51.801 ;13,6; 50.671 ;1,3;52,0; 79.004 ; 10.384 ; 20,8 ; 2,5 ; 1,1 ; 26,6 ; 110 ; 27.202 ; 14.793 ; 12.409 ; 7,2 ; 68,0 ; 65,9 ; 70,2 ; 58,4 ; 56,2 ; 60,7 ; 15,2 ; 13,9 ; 16,5 ; 7,0 ; 6,2 ; 7,6 ; 3.942 ; 49,8 ; 75.967 ; 5.120 ; 65 ; 117 ; 124 ; 110 ; 226 ; 255 ; 194 ; 84 ; 99 ; 68 ; 163 ; 194 ; 129 ;-1.130,1 ;-0,3 
7235;Estimates;Asia;;935;;;142;Region;1840;2002; 3.824.254 ; 3.848.341 ; 1.961.928 ; 1.886.413 ;122,7;104,0;25,3; 51.182 ;13,3; 48.174 ;1,3;55,4; 78.453 ; 10.042 ; 20,4 ; 2,5 ; 1,1 ; 26,6 ; 110 ; 27.271 ; 14.862 ; 12.409 ; 7,1 ; 68,4 ; 66,3 ; 70,6 ; 58,6 ; 56,3 ; 60,9 ; 15,3 ; 14,0 ; 16,6 ; 7,1 ; 6,2 ; 7,6 ; 3.771 ; 48,0 ; 75.525 ; 4.886 ; 62 ; 113 ; 120 ; 106 ; 220 ; 251 ; 188 ; 82 ; 98 ; 66 ; 160 ; 192 ; 126 ;-3.008,1 ;-0,8 
7236;Estimates;Asia;;935;;;142;Region;1840;2003; 3.872.428 ; 3.896.799 ; 1.986.766 ; 1.910.033 ;124,2;104,0;25,5; 50.582 ;13,0; 48.742 ;1,3;55,4; 77.962 ; 9.701 ; 20,0 ; 2,5 ; 1,1 ; 26,7 ; 110 ; 27.380 ; 14.949 ; 12.432 ; 7,0 ; 68,8 ; 66,7 ; 71,1 ; 58,8 ; 56,5 ; 61,1 ; 15,4 ; 14,1 ; 16,7 ; 7,1 ; 6,3 ; 7,7 ; 3.590 ; 45,9 ; 75.150 ; 4.632 ; 59 ; 109 ; 116 ; 102 ; 215 ; 246 ; 183 ; 81 ; 97 ; 64 ; 157 ; 189 ; 123 ;-1.840,0 ;-0,5 
7237;Estimates;Asia;;935;;;142;Region;1840;2004; 3.921.170 ; 3.945.396 ; 2.011.763 ; 1.933.633 ;125,8;104,0;25,8; 50.230 ;12,7; 48.453 ;1,2;56,4; 77.984 ; 8.923 ; 19,8 ; 2,4 ; 1,1 ; 26,8 ; 110 ; 27.753 ; 15.160 ; 12.594 ; 7,0 ; 69,0 ; 66,9 ; 71,3 ; 58,8 ; 56,6 ; 61,2 ; 15,5 ; 14,1 ; 16,7 ; 7,1 ; 6,3 ; 7,7 ; 3.444 ; 44,1 ; 75.264 ; 4.451 ; 57 ; 107 ; 114 ; 100 ; 213 ; 243 ; 180 ; 81 ; 97 ; 64 ; 156 ; 189 ; 122 ;-1.777,5 ;-0,5 
7238;Estimates;Asia;;935;;;142;Region;1840;2005; 3.969.623 ; 3.993.927 ; 2.036.707 ; 1.957.220 ;127,3;104,1;26,0; 49.923 ;12,5; 48.608 ;1,2;57,0; 77.711 ; 7.867 ; 19,5 ; 2,4 ; 1,1 ; 26,9 ; 110 ; 27.788 ; 15.239 ; 12.549 ; 7,0 ; 69,5 ; 67,3 ; 71,9 ; 59,1 ; 56,7 ; 61,5 ; 15,5 ; 14,2 ; 16,8 ; 7,2 ; 6,3 ; 7,8 ; 3.278 ; 42,1 ; 75.107 ; 4.210 ; 54 ; 103 ; 110 ; 95 ; 206 ; 238 ; 172 ; 79 ; 95 ; 62 ; 152 ; 186 ; 117 ;-1.314,4 ;-0,3 
7239;Estimates;Asia;;935;;;142;Region;1840;2006; 4.018.231 ; 4.042.826 ; 2.061.793 ; 1.981.033 ;128,9;104,1;26,3; 50.108 ;12,4; 49.190 ;1,2;57,0; 78.033 ; 7.507 ; 19,3 ; 2,4 ; 1,1 ; 27,0 ; 110 ; 27.925 ; 15.346 ; 12.578 ; 6,9 ; 69,9 ; 67,6 ; 72,3 ; 59,2 ; 56,9 ; 61,7 ; 15,6 ; 14,3 ; 16,9 ; 7,2 ; 6,4 ; 7,8 ; 3.134 ; 40,1 ; 75.521 ; 4.000 ; 51 ; 99 ; 106 ; 90 ; 201 ; 233 ; 166 ; 77 ; 94 ; 60 ; 150 ; 184 ; 114 ;-917,8 ;-0,2 
7240;Estimates;Asia;;935;;;142;Region;1840;2007; 4.067.421 ; 4.091.637 ; 2.086.793 ; 2.004.844 ;130,5;104,1;26,6; 50.436 ;12,3; 48.432 ;1,2;58,5; 78.519 ; 7.370 ; 19,2 ; 2,4 ; 1,1 ; 27,1 ; 110 ; 28.083 ; 15.439 ; 12.644 ; 6,9 ; 70,3 ; 68,0 ; 72,7 ; 59,4 ; 57,1 ; 61,9 ; 15,7 ; 14,4 ; 17,0 ; 7,3 ; 6,5 ; 7,9 ; 3.008 ; 38,3 ; 76.092 ; 3.821 ; 49 ; 95 ; 103 ; 87 ; 196 ; 229 ; 161 ; 76 ; 92 ; 58 ; 147 ; 181 ; 111 ;-2.003,5 ;-0,5 
7241;Estimates;Asia;;935;;;142;Region;1840;2008; 4.115.853 ; 4.140.358 ; 2.111.667 ; 2.028.691 ;132,0;104,1;26,8; 50.664 ;12,2; 49.011 ;1,2;58,5; 79.234 ; 7.560 ; 19,1 ; 2,4 ; 1,0 ; 27,1 ; 110 ; 28.571 ; 15.704 ; 12.867 ; 6,9 ; 70,5 ; 68,2 ; 72,9 ; 59,5 ; 57,2 ; 62,0 ; 15,8 ; 14,4 ; 17,1 ; 7,3 ; 6,5 ; 7,9 ; 2.906 ; 36,7 ; 76.874 ; 3.696 ; 47 ; 93 ; 101 ; 85 ; 194 ; 226 ; 160 ; 75 ; 91 ; 59 ; 147 ; 180 ; 112 ;-1.653,0 ;-0,4 
7242;Estimates;Asia;;935;;;142;Region;1840;2009; 4.164.864 ; 4.189.939 ; 2.136.877 ; 2.053.062 ;133,6;104,1;27,1; 51.274 ;12,2; 50.150 ;1,2;57,9; 79.820 ; 7.149 ; 19,1 ; 2,4 ; 1,1 ; 27,2 ; 110 ; 28.546 ; 15.734 ; 12.812 ; 6,8 ; 71,0 ; 68,7 ; 73,5 ; 59,8 ; 57,4 ; 62,3 ; 15,9 ; 14,5 ; 17,2 ; 7,4 ; 6,6 ; 8,0 ; 2.790 ; 35,0 ; 77.540 ; 3.514 ; 44 ; 88 ; 96 ; 80 ; 188 ; 220 ; 153 ; 73 ; 89 ; 56 ; 143 ; 176 ; 108 ;-1.124,1 ;-0,3 
7243;Estimates;Asia;;935;;;142;Region;1840;2010; 4.215.014 ; 4.239.823 ; 2.162.214 ; 2.077.609 ;135,2;104,1;27,4; 50.871 ;12,0; 49.618 ;1,2;59,2; 79.596 ; 6.850 ; 18,8 ; 2,3 ; 1,0 ; 27,2 ; 110 ; 28.724 ; 15.817 ; 12.907 ; 6,8 ; 71,4 ; 69,1 ; 73,8 ; 60,0 ; 57,6 ; 62,5 ; 16,1 ; 14,7 ; 17,4 ; 7,4 ; 6,6 ; 8,0 ; 2.668 ; 33,5 ; 77.406 ; 3.352 ; 42 ; 85 ; 93 ; 77 ; 183 ; 215 ; 150 ; 71 ; 86 ; 54 ; 141 ; 174 ; 106 ;-1.253,5 ;-0,3 
7244;Estimates;Asia;;935;;;142;Region;1840;2011; 4.264.632 ; 4.289.496 ; 2.187.499 ; 2.101.998 ;136,8;104,1;27,7; 50.579 ;11,8; 49.729 ;1,2;59,8; 79.627 ; 6.661 ; 18,6 ; 2,3 ; 1,0 ; 27,2 ; 110 ; 29.048 ; 16.038 ; 13.010 ; 6,8 ; 71,7 ; 69,3 ; 74,2 ; 60,1 ; 57,7 ; 62,7 ; 16,1 ; 14,7 ; 17,5 ; 7,5 ; 6,6 ; 8,1 ; 2.550 ; 32,0 ; 77.521 ; 3.196 ; 40 ; 82 ; 90 ; 74 ; 180 ; 212 ; 146 ; 69 ; 85 ; 53 ; 139 ; 172 ; 105 ;-849,6 ;-0,2 
7245;Estimates;Asia;;935;;;142;Region;1840;2012; 4.314.361 ; 4.339.609 ; 2.213.074 ; 2.126.535 ;138,4;104,1;28,0; 51.841 ;11,9; 50.495 ;1,2;59,5; 81.134 ; 6.605 ; 18,7 ; 2,3 ; 1,1 ; 27,3 ; 110 ; 29.293 ; 16.193 ; 13.100 ; 6,8 ; 72,0 ; 69,7 ; 74,6 ; 60,3 ; 57,9 ; 62,9 ; 16,3 ; 14,8 ; 17,6 ; 7,6 ; 6,7 ; 8,2 ; 2.452 ; 30,3 ; 79.091 ; 3.067 ; 38 ; 79 ; 87 ; 70 ; 177 ; 209 ; 143 ; 68 ; 84 ; 52 ; 138 ; 170 ; 104 ;-1.345,6 ;-0,3 
7246;Estimates;Asia;;935;;;142;Region;1840;2013; 4.364.857 ; 4.388.941 ; 2.238.208 ; 2.150.733 ;139,9;104,1;28,3; 50.194 ;11,4; 48.169 ;1,1;63,1; 79.733 ; 6.284 ; 18,2 ; 2,3 ; 1,0 ; 27,3 ; 109 ; 29.539 ; 16.322 ; 13.217 ; 6,7 ; 72,4 ; 70,0 ; 74,9 ; 60,5 ; 58,1 ; 63,1 ; 16,4 ; 15,0 ; 17,7 ; 7,6 ; 6,8 ; 8,2 ; 2.325 ; 29,1 ; 77.795 ; 2.910 ; 36 ; 76 ; 84 ; 68 ; 173 ; 205 ; 140 ; 67 ; 82 ; 51 ; 136 ; 168 ; 103 ;-2.024,7 ;-0,5 
7247;Estimates;Asia;;935;;;142;Region;1840;2014; 4.413.026 ; 4.436.946 ; 2.262.606 ; 2.174.340 ;141,5;104,1;28,6; 49.553 ;11,2; 47.841 ;1,1;64,3; 79.332 ; 5.749 ; 17,9 ; 2,3 ; 1,0 ; 27,5 ; 109 ; 29.779 ; 16.460 ; 13.319 ; 6,7 ; 72,7 ; 70,3 ; 75,2 ; 60,7 ; 58,3 ; 63,2 ; 16,5 ; 15,1 ; 17,9 ; 7,7 ; 6,8 ; 8,3 ; 2.193 ; 27,6 ; 77.492 ; 2.743 ; 34 ; 73 ; 81 ; 65 ; 170 ; 201 ; 137 ; 66 ; 81 ; 50 ; 135 ; 166 ; 101 ;-1.711,7 ;-0,4 
7248;Estimates;Asia;;935;;;142;Region;1840;2015; 4.460.867 ; 4.483.308 ; 2.286.118 ; 2.197.190 ;142,9;104,0;28,9; 47.982 ;10,7; 44.882 ;1,0;69,2; 78.112 ; 4.959 ; 17,4 ; 2,2 ; 1,0 ; 27,7 ; 109 ; 30.130 ; 16.656 ; 13.474 ; 6,7 ; 73,0 ; 70,6 ; 75,5 ; 60,9 ; 58,4 ; 63,4 ; 16,6 ; 15,2 ; 18,0 ; 7,8 ; 6,9 ; 8,4 ; 2.086 ; 26,6 ; 76.355 ; 2.606 ; 33 ; 71 ; 79 ; 62 ; 167 ; 198 ; 134 ; 65 ; 80 ; 49 ; 133 ; 164 ; 100 ;-3.099,5 ;-0,7 
7249;Estimates;Asia;;935;;;142;Region;1840;2016; 4.505.749 ; 4.528.415 ; 2.308.832 ; 2.219.583 ;144,4;104,0;29,2; 48.115 ;10,6; 45.332 ;1,0;69,2; 78.604 ; 4.614 ; 17,4 ; 2,2 ; 1,0 ; 27,9 ; 109 ; 30.489 ; 16.864 ; 13.625 ; 6,7 ; 73,3 ; 70,8 ; 75,8 ; 61,0 ; 58,6 ; 63,6 ; 16,7 ; 15,3 ; 18,1 ; 7,8 ; 6,9 ; 8,5 ; 1.993 ; 25,4 ; 76.912 ; 2.478 ; 32 ; 68 ; 77 ; 60 ; 164 ; 194 ; 131 ; 63 ; 78 ; 47 ; 132 ; 162 ; 99 ;-2.783,0 ;-0,6 
